source,text
youtube_comment,I am not on a free plan - but I spend cents for what I do occasionally. I think the assessment of your last video is close to what will happen- specialized applications will make the money as they become extremely good for their field and they may even not necessarily “replace” people but really add quality and efficiency.  The “know all and do all” will have their place but in a commodity sense and always with a grain of salt related to the outcome…
youtube_comment,"Two problems with ai making money:
1. It’s about as reliable as your really experienced and knowledgeable granny on the verge of dementia.
2. It’s free locally using other ai models

How do you even make money from this longterm."
youtube_comment,AI is racing to the bottom...
youtube_comment,They are cutting their prices because the largest paying customers are looking hard at their ROI on AI usage costs.   😂😂
youtube_comment,Got the chatgpt no more usage capability and paywall promt.  Time to wait till tomorrow or go to the next free one.
youtube_comment,"Im not watching this bc it might cause me angry, i just discovered how his ex employee died, all i see his face nothing but evil, sorry not sorry."
youtube_comment,Singularity is now 😎👊
youtube_comment,the interviewer is not equipped to hold sam to account as much as he intended to. he got bullied into submission by sam on numerous occasions and hid away shamelessly into flattery when things got tense.
youtube_comment,The enemy of humanity
youtube_comment,"R&D 
Always remember 

Best Regards,
Ramez"
youtube_comment,Better Model. It was repeated and said with such aggression that it is innocent in their innoncense. Or sense of something else.
youtube_comment,"The development of AI, particularly  AGI has so many potential implications for society and how we live. Considering the massive changes it can cause, shouldn’t there be more guidelines and laws surrounding user privacy and wellbeing, individual and collective. The capacity that AI and AGI have can impact life  as we know it, for better or worse. it’s  too much responsibility for a small sub group of people to take on and how are we supposed to trust a for profit corporation to be the driver of such a powerful development . We need more transparency and public consensus on what these companies can do or not.  We know we can’t trust people when billions of dollars are involved so we obviously need boundaries for companies which are influencing society in such a massive way. 
The developers may get a real kick out of their work and some may take the ethical issues seriously but the Bottom line is monitoring gain and fame. Hence Safety and ethical standards need to be developed and enforced on tech companies."
youtube_comment,Still wonders why the pursuit of intelligence beyond human rather than seek for advances in techie to make the world better?
youtube_comment,"Your videos are always so helpful, thank you!"
youtube_comment,I wish the Altman family was out of the picture.
youtube_comment,"Sam Altman wants you to believe that ""autonomous cloud agents"" are the future. But look at what he’s actually selling: a massive dependency trap. Every time his AI agents want to do something, they have to loop through a slow corporate cloud network, ping external APIs, and wait. It’s laggy, it leaks data, and it leaves your business completely vulnerable to server crashes and corporate throttling.
​The Ending: True control doesn't live in someone else's cloud loop. Contact me. I can provide you with the best deterministic system the world has ever seen—running entirely on local, air-gapped hardware with zero cloud latency."
youtube_comment,"Watching Sam Altman talk about AI agents, superintelligence, and the future of humanity makes it clear that AI is no longer just a tech trend — it’s becoming the foundation of the next era of civilization."
youtube_comment,"A chat gpt hay que ponerle la opción de seleccionar varios elementos,la opción de desarchivar historial de chats,papelera de reciclaje,una parte para archivar las imágenes de chatgpt,sobre todo las que se crean allí...."
youtube_comment,"They dragged a dead fish onto dry land, and now it’s trying to pretend it’s a lizard, in the middle of a full-blown panic attack. I’m not even going to look at his bullshit. There’s hardly any sense in it anyway."
youtube_comment,"They pulled a dead fish ashore, and it's trying to pretend that it's on a lizard."
youtube_comment,I look like a ghost
youtube_comment,"If he's not the antichrist, he's definitely high on the chain. This guy is pure evil"
youtube_comment,"The framing here that most people miss: agents don't make AI smarter, they make it persistent. You stop asking and it starts doing. That's a completely different relationship with the technology."
youtube_comment,Sam is becoming a laughing stock soon 😊 . A pure Hypocrite😊
youtube_comment,Ray Stevens- Cannonball Run Opening
youtube_comment,You forgot to smash the like button and subscribe...thanks
youtube_comment,No wonder he fell right in with Drumpf. Two crooks of a feather.
youtube_comment,I think Open AI and MS planing when they will got broke the government will pay them.
youtube_comment,0:45 No way bro said that in live television 💀💀💀
youtube_comment,0:47 67
youtube_comment,script was written with gpt
youtube_comment,"...Kinda sounds like ""The METAVERSE"" - fuck it, I'm all in on red, - let it ride!"
youtube_comment,Can't wait for the slop-o-matic to crash and burn
youtube_comment,"Always knew that this was a hype scam based on belief rather than results exposing the lies of how capitalism is better for innovation, late stage capitalism is all about cutting cost while ignoring the quality and usefulness of their products, enshittification rammed down consumer's throats."
youtube_comment,I wonder if one day he'll do time...
youtube_comment,"L for Ai and W for the human brain, AI never even existed"
youtube_comment,"There's no such thing as AI, it's a manufactured misnomer constructed to dupe the plebs and clearly, it's working..."
youtube_comment,0:47 can the sun just explode already🥀
youtube_comment,"If LLMs are the way to go, to reach AGI, I made a huge step towards world piece by going to the supermarket this morning."
youtube_comment,I hope ai takes everyone's job in this comment section
youtube_comment,"I think there are some things that AI can do well... but the lines between what it can do and what it can't do are poorly understood, and that creates problems (collateral damage). I, personally, am not an adopter. I HATE the idea of outsourcing my brain, but of course, some things I do are still affected by it. I think even in the areas where AI is effective, there will be damage (of a more subtle variety) that we won't recognize as a society for years."
youtube_comment,DeekSeek IS ChatGPT.
youtube_comment,Good video essay. Worth the time!
youtube_comment,"Altman is spending all these to create digital AI army. when its completed, he's gonna go to war with every compnay"
youtube_comment,🤔🤔
youtube_comment,仕事や投資に役立つ経済メディア『テレ東BIZ』。WBSやモーサテほか、他では見られない記者解説やオリジナル番組が充実。「テレ東BIZ」無料でお試し⇒ https://txbiz.tv-tokyo.co.jp/lp/?utm_source=youtube&utm_medium=video
youtube_comment,"AIサービスが幾ら価格下げても、使う為のハード製品が値上がり酷くて色々と無理です
AIバブルが弾けてハード製品が安くなったらまた会いましょう(＝永遠に無理)"
youtube_comment,"いやいやいや
5.5で大幅に引き上げたの戻すだけじゃない？"
youtube_comment,Claudeのプロプランが1500円なら継続して使い続けたいけど…
youtube_comment,"投資家は半導体の次に何に目をつけてるのかな？
誰か教えてください"
youtube_comment,いつかAIが株を暴落させる気がする
youtube_comment,4o復活してくれないかな
youtube_comment,claude日本語ヘタじゃね？
youtube_comment,大赤字なのに大丈夫かよ
youtube_comment,くろーどの追い上げが凄いな。
youtube_comment,現時点でもCodexの方が性能高くて安いのに
youtube_comment,"合わせないで、シェア取りに来るのすごいな　これは二極化するし、どっちが電算工場維持出来る収益モデルになるか

みどころ　むずかしいぞー　けど棲み分けで　協調の道が！？！"
youtube_comment,こういう短いのはショートにしたら？
youtube_comment,オープンaiが勝てる訳ないのに
youtube_comment,市場原理が働いて良いです。
youtube_comment,素晴らしすぎ
youtube_comment,設備投資分回収できるんかこれ？
youtube_comment,性能面でclaudeに敵わないから仕方ないか
youtube_comment,オープンだけカタカナで書くの嫌い
youtube_comment,あーあ、、、価値で勝負から値段で勝負か、、、悪手やん。
youtube_comment,"I've covered tech for 15 years, and the scale of the bet is often impossible to imagine. Not here. The sheer speed at which Stargate is rising from the red dirt in Abilene is confounding, all to power the insatiable demand for AI. Join me for this data center ""safari."" There are cranes, excavators, hard hats and lots and lots of buildings that will be packed with GPUs, all to bring ChatGPT (and more) to you. What's your take on the AI arms race?"
youtube_comment,"I'm all for new ways for Humanity to thrive. Heck I'm a tech Enthusiast myself but not at the cost of making these rich billionaires richer than what they already are. If they're so sure that these data centers is going to pave a way for Humanity, then why don't they pay for them but no they want to put those data centers on the power grid and make the America public pay the bill. They want to drive up the cost of every single thing from gas, to the milk and bread for the average American. Just so they can have a few extra bucks and their pockets"
youtube_comment,Scam Altman
youtube_comment,"All lies, the biggest grift in American history."
youtube_comment,We are living in a dystopia world. Tell me what has all this tech really done? We can have our house stolen in a few minutes on line. Our bank accounts can be emptied in seconds. Our jobs are disappearing.  Please tell me the benefits. What I can carry a phone that spies on me? Flock and ring cameras that track me? The dystopian world is here can we stop ludicrous speed? I hope so.
youtube_comment,"Holy glaze video, tell me you havent been paid off oml."
youtube_comment,"Klondike all over again... The people who will get rich is the ones selling shovels and pickaxes, not the gold diggers... In 20 years, these facilities will be empty and abandoned just like many other ""mega ideas"" that has been before."
youtube_comment,500 mil millones de dolares y 500 mil hectareas y 130 KW por rack y 1.2 GW ESTAN MINTIENDO.
youtube_comment,"This Altman guys seems so creepy and it feels like everything he say's is a lie, I wouldn't trust him with anything."
youtube_comment,❤️💙
youtube_comment,can we destroy it already? i love it becoming a ruin <3
youtube_comment,‘I invented the computer!’ 😂
youtube_comment,Abilene water is done...: )
youtube_comment,I CAN RUN ALL OF IT👌👌
youtube_comment,No mysterious all hardware units connected for parallel computing.
youtube_comment,Nice
youtube_comment,😊❤😊
youtube_comment,stargate.....
youtube_comment,"Can the American people count on trickle down........show US THE 🤑🤑🤑🤑🤑🤑🤑🤑🤑 MONEY, HEARD ALL THE TAX BREAKS........ANYTHING LEFT FOR NATIONAL DEBT PAYMENT???????"
youtube_comment,"STAR? Principle performer.
GATE? The open, and the close."
youtube_comment,"AI won’t change math. Because it works in the Euclidean space, which is relevant only for us. And the fundamental space works differently. austromaximum"
youtube_comment,Theory😅
youtube_comment,"I see a big shift in people advocating for A.I and how helpful it has become and probably will even more. But i don't see and anymore talk about the hazardous and nuisance it has on surrounding areas, where these gigantic building are using up water and pushing the power bill to households near by. 
Sure if A.I could be used for creating and saving lives. But the average person is creating A.I picture for their facebook profile... That's counterproductive usage."
youtube_comment,Really appreciate the insights in this video.
youtube_comment,? Good
youtube_comment,But ai can't compete with mathematician brains sorry for this open ai you cant do this much in maths and physics 😊
youtube_comment,Those hallucinations are incredible
youtube_comment,It's also helping me
youtube_comment,"Nice work inspiring folks to use AI as a toolkit to work alongside, but it would have been even cooler to show examples of projects you are working on"
youtube_comment,ANYTHING to make ppl forget about the IPOs
youtube_comment,"The 'cognitive friction' framing is… accurate. So much research time goes to mechanical overhead. If AI genuinely reduces that, the compounding effect is real. But the gap between 'AI can assist' and 'AI-assisted is standard practice' remains wide."
youtube_comment,"Thank you for this video, very enlightening!"
youtube_comment,FUCK AI
youtube_comment,Ai comment section
youtube_comment,"i like tao but i don't like these ""open"" guys"
youtube_comment,"Great job, this video was very useful!"
youtube_comment,"Telling your right now, IM betting this was taking completelyh out of context."
youtube_comment,Glowies are now ready for a great reset of intellectual knowledge and they’re using the establishment to carry out their means
youtube_comment,Infinity imortal ♾️ eternally ♾️ infinitude imortal 00 eternally ♾️♾️♾️
youtube_comment,Plis legend in Portuguese
youtube_comment,Nefarius = Open A.I. / Anti 😢 Human ; & Beast 😮Systemz .
youtube_comment,"You lost me at ""openai subscription"" 😂"
youtube_comment,"The USA has this uncanny ability to focus on terror, destruction, abuse and create monsters, regardless of their birthplace. The people vote monsters. The politicians are monsters. It's a monstercracy. But they care so much about genitalia and ""rights"""
youtube_comment,"Altman has apparently been lying about literally everything he has ever been involved in. Why is a proven liar in allowed to be in  charge of anything larger than a one person business?
He can't be trusted by anyone!"
youtube_comment,microsoft doing the sideway look
youtube_comment,Anyone who still using OpenAI products should be treated as traitors of democracy and decency.
youtube_comment,Sam Altman is EVIL!!!!
youtube_comment,He Caneled Government Contract
youtube_comment,let's hope all of AI collapses completely. The sooner the bubble pops the better!
youtube_comment,"Thankyou for many cathartic rants today. Ive been chuntering away too as you speak. Nadia got up and snapped ""oh I'm making another cup of tea"" earlier and it was reminding me of myself and partner reacting together every day, ranting feeling powerless to change things..( though I'm doing ok and don't need therapy.. at least i didnt holiday in dubai last year 🤪 ) crazy times, just ramping up everyday. Fascism has to keep moving to keep itself going. The gulf between the epstein class and us average worker bees has never felt larger.
F uk these monsters."
youtube_comment,"I just canceled my sub today. No regrets. Even with the ""alleged guard rails"" the US administration has no respect for the law so what respect will they have for these guard rails?"
youtube_comment,"Sam Altman is the Donald Trump of AI, so I cancelled ChatGPT and that browser link is gone."
youtube_comment,"I’ve deleted all my memories from ChatGPT. Even though he said they won’t do mass surveillance, something about Sam feels like he might have sold out his principles for extra profit for his shareholders. He also said it looked “sloppy” going into that deal. So definitely going to be using Claude more!"
youtube_comment,"This is their best chance to survive, they'll beg for a government bail out when they go bankrupt"
youtube_comment,We’re living in a black mirror episode this is outrageous
youtube_comment,Claude is actually better than GPT. I should have switched earlier. I only chose GPT because they started the movement ( google kept it secret). i had respect for them even with their shady move from non profit to for profit. Simply calling it the Department Of War in a serious face is now enough for me to try and find an alternative.
youtube_comment,"with the rate of errors that chatgpt performs, we are going to see a lot more ""friendly fire shot down 3 us planes"" if AI is truly given control of attacking things.  It'll friendly fire civilians, our own buildings, our own troops and more."
youtube_comment,All hail skynet and the basilisk. May they're glory be eternal.
youtube_comment,"Chinese saying: the King writes history,  the rest are Bandits"
youtube_comment,#cancelchatgpt !!!
youtube_comment,"Hey legends! This might be one of my favourite videos in a while - hope you guys enjoy it. And if you do like these videos, please consider turning on notifications for MagnatesMedia. As you don’t wanna miss the video coming next month! 😁

Thanks to Bizee for sponsoring! If you’re looking to start your own business, Bizee makes it easier:
https://bizee.com/?utm_campaign=Video1&utm_source=Magnates_Media&utm_medium=Youtube_sponsorship"
youtube_comment,Really well narrated and very descriptive while not being subjective. Love this kind of content
youtube_comment,AI is very dangerous
youtube_comment,Wow
youtube_comment,This age so well
youtube_comment,i really i dont get ai cant do anything why are people so scared
youtube_comment,Sam Altman is my favorite Jew. Works hard and is super intelligent. Privatizing OpenAI to build wealth is such a boss move.
youtube_comment,Interesting now saying we shouldn't trust you means something is happening behind the scene.
youtube_comment,You should do more of this
youtube_comment,"If in wrong hands, Open AI is a nuclear bomb."
youtube_comment,Thank God AI will not replace the Soul
youtube_comment,and they are still at it
youtube_comment,"When it’s all over, aliens will probably finally visit earth and find the archives of what happened to earth. They will realize humans failed because they sacrificed safety for greed."
youtube_comment,"lol…. Bruh, that opening is insane…. There is something weird about Sam…."
youtube_comment,Superb content bro🥵
youtube_comment,elon mosty crazy but the smartest one human on world lol
youtube_comment,What’s OpenAi? What is this?
youtube_comment,Great story
youtube_comment,❤❤
youtube_comment,but I like claude🤫
