source,text,sentiment,confidence
youtube_comment,"Training new models using sycophantic echo-clambering models (AI-generated prompting ~ 'self improving') likely won't improve the new model at all, but most likely make it worse.
So humans (and human supervised agents) are needed in the loop - accounts are useful for tracking conversations and any feedback given likely helps alignment tremendously. 
 Now that China has (nearly?) caught up, the US AI-Industry is bleeding both money AND humans - and the end-goal of AGI is not coming any closer, hence the aggressive self-destruction.",neutral,0.4665
youtube_comment,The are being fucked over by Google and anthropic.,negative,0.8157
youtube_comment,Thanks for reminding me of VR.  Everyone was going to have VR - just substitute AI for this conversation in 10 years time - Useful for spellchecking and that's about it. Both can make you throw up but for different reasons.,neutral,0.8909
youtube_comment,"Greg Doucette of tech xD - by presentation alone, without advertising supplements kind of stuff.",neutral,0.9414
youtube_comment,An insanely ineffective albeit unreliable word prediction machine won't turn profit anytime soon? Really?? I can't see why.,negative,0.5057
youtube_comment,I love lamp!! I LOVE LAMP!,neutral,0.8867
youtube_comment,What's that airplane on your shelf.,neutral,0.9222
youtube_comment,AI is so genius. I don't understand why companies like Adobe didn't have the idea 20 years ago to just render and process all their clients' images and videos on massive corporate serverfarms.,neutral,0.9102
youtube_comment,"OK, it's 3 AM Friday, let's see how many stupid's actually buy Muskie's Pipe Dream???",neutral,0.9212
youtube_comment,"I've been doing all my coding work with local and free flash models recently, meanwhile claude is trying to bill me extra for the total of 7 times I used one of my api keys 🤡
these services have just gotten worse and you can't even get through a simple feature implementation with a 200$ yearly plan. OpenAI and Anthropic simply can't compete. I'm getting rid of claude.",negative,0.8637
youtube_comment,"I'm an old woman, all this AI is just a smoke screen to me. The real grift behind it is that these guys have pushed for so long this is going to help humanity?? Ha, what a joke. These are just Pipe Dreams to rape humans of their money.👵😈🖤☹️",neutral,0.791
youtube_comment,I just wanna know when DDR5 is going to come down in price so I can build my ultimate local LLM setup.,neutral,0.7519
youtube_comment,This sinking ship will be down at bottom of the ocean at the end of this summer or it will make others ship to sinking too.,negative,0.4944
youtube_comment,I am not on a free plan - but I spend cents for what I do occasionally. I think the assessment of your last video is close to what will happen- specialized applications will make the money as they become extremely good for their field and they may even not necessarily “replace” people but really add quality and efficiency.  The “know all and do all” will have their place but in a commodity sense and always with a grain of salt related to the outcome…,neutral,0.8891
youtube_comment,"Two problems with ai making money:
1. It’s about as reliable as your really experienced and knowledgeable granny on the verge of dementia.
2. It’s free locally using other ai models

How do you even make money from this longterm.",neutral,0.6871
youtube_comment,AI is racing to the bottom...,neutral,0.7282
youtube_comment,They are cutting their prices because the largest paying customers are looking hard at their ROI on AI usage costs.   😂😂,negative,0.9659
youtube_comment,Got the chatgpt no more usage capability and paywall promt.  Time to wait till tomorrow or go to the next free one.,neutral,0.9164
youtube_comment,"Im not watching this bc it might cause me angry, i just discovered how his ex employee died, all i see his face nothing but evil, sorry not sorry.",negative,0.6366
youtube_comment,Singularity is now 😎👊,neutral,0.9013
youtube_comment,the interviewer is not equipped to hold sam to account as much as he intended to. he got bullied into submission by sam on numerous occasions and hid away shamelessly into flattery when things got tense.,neutral,0.5425
youtube_comment,The enemy of humanity,neutral,0.5473
youtube_comment,"R&D 
Always remember 

Best Regards,
Ramez",neutral,0.8691
youtube_comment,Better Model. It was repeated and said with such aggression that it is innocent in their innoncense. Or sense of something else.,neutral,0.8727
youtube_comment,"The development of AI, particularly  AGI has so many potential implications for society and how we live. Considering the massive changes it can cause, shouldn’t there be more guidelines and laws surrounding user privacy and wellbeing, individual and collective. The capacity that AI and AGI have can impact life  as we know it, for better or worse. it’s  too much responsibility for a small sub group of people to take on and how are we supposed to trust a for profit corporation to be the driver of such a powerful development . We need more transparency and public consensus on what these companies can do or not.  We know we can’t trust people when billions of dollars are involved so we obviously need boundaries for companies which are influencing society in such a massive way. 
The developers may get a real kick out of their work and some may take the ethical issues seriously but the Bottom line is monitoring gain and fame. Hence Safety and ethical standards need to be developed and enforced on tech companies.",neutral,0.8659
youtube_comment,Still wonders why the pursuit of intelligence beyond human rather than seek for advances in techie to make the world better?,neutral,0.8415
youtube_comment,"Your videos are always so helpful, thank you!",neutral,0.7507
youtube_comment,I wish the Altman family was out of the picture.,negative,0.5129
youtube_comment,"Sam Altman wants you to believe that ""autonomous cloud agents"" are the future. But look at what he’s actually selling: a massive dependency trap. Every time his AI agents want to do something, they have to loop through a slow corporate cloud network, ping external APIs, and wait. It’s laggy, it leaks data, and it leaves your business completely vulnerable to server crashes and corporate throttling.
​The Ending: True control doesn't live in someone else's cloud loop. Contact me. I can provide you with the best deterministic system the world has ever seen—running entirely on local, air-gapped hardware with zero cloud latency.",neutral,0.846
youtube_comment,"Watching Sam Altman talk about AI agents, superintelligence, and the future of humanity makes it clear that AI is no longer just a tech trend — it’s becoming the foundation of the next era of civilization.",neutral,0.895
youtube_comment,"A chat gpt hay que ponerle la opción de seleccionar varios elementos,la opción de desarchivar historial de chats,papelera de reciclaje,una parte para archivar las imágenes de chatgpt,sobre todo las que se crean allí....",neutral,0.5887
youtube_comment,"They dragged a dead fish onto dry land, and now it’s trying to pretend it’s a lizard, in the middle of a full-blown panic attack. I’m not even going to look at his bullshit. There’s hardly any sense in it anyway.",neutral,0.5633
youtube_comment,"They pulled a dead fish ashore, and it's trying to pretend that it's on a lizard.",neutral,0.5448
youtube_comment,I look like a ghost,neutral,0.8915
youtube_comment,"If he's not the antichrist, he's definitely high on the chain. This guy is pure evil",neutral,0.8945
youtube_comment,"The framing here that most people miss: agents don't make AI smarter, they make it persistent. You stop asking and it starts doing. That's a completely different relationship with the technology.",neutral,0.8255
youtube_comment,Sam is becoming a laughing stock soon 😊 . A pure Hypocrite😊,neutral,0.8641
youtube_comment,Ray Stevens- Cannonball Run Opening,neutral,0.9122
youtube_comment,You forgot to smash the like button and subscribe...thanks,neutral,0.8605
youtube_comment,No wonder he fell right in with Drumpf. Two crooks of a feather.,neutral,0.8911
youtube_comment,I think Open AI and MS planing when they will got broke the government will pay them.,neutral,0.9151
youtube_comment,0:45 No way bro said that in live television 💀💀💀,neutral,0.8938
youtube_comment,0:47 67,neutral,0.882
youtube_comment,script was written with gpt,neutral,0.9433
youtube_comment,"...Kinda sounds like ""The METAVERSE"" - fuck it, I'm all in on red, - let it ride!",neutral,0.8491
youtube_comment,Can't wait for the slop-o-matic to crash and burn,neutral,0.7703
youtube_comment,"Always knew that this was a hype scam based on belief rather than results exposing the lies of how capitalism is better for innovation, late stage capitalism is all about cutting cost while ignoring the quality and usefulness of their products, enshittification rammed down consumer's throats.",neutral,0.5577
youtube_comment,I wonder if one day he'll do time...,neutral,0.8993
youtube_comment,"L for Ai and W for the human brain, AI never even existed",neutral,0.9273
youtube_comment,"There's no such thing as AI, it's a manufactured misnomer constructed to dupe the plebs and clearly, it's working...",neutral,0.8893
youtube_comment,0:47 can the sun just explode already🥀,neutral,0.8615
youtube_comment,"If LLMs are the way to go, to reach AGI, I made a huge step towards world piece by going to the supermarket this morning.",neutral,0.815
youtube_comment,I hope ai takes everyone's job in this comment section,neutral,0.8947
youtube_comment,"I think there are some things that AI can do well... but the lines between what it can do and what it can't do are poorly understood, and that creates problems (collateral damage). I, personally, am not an adopter. I HATE the idea of outsourcing my brain, but of course, some things I do are still affected by it. I think even in the areas where AI is effective, there will be damage (of a more subtle variety) that we won't recognize as a society for years.",negative,0.6746
youtube_comment,DeekSeek IS ChatGPT.,neutral,0.9305
youtube_comment,Good video essay. Worth the time!,neutral,0.7826
youtube_comment,"Altman is spending all these to create digital AI army. when its completed, he's gonna go to war with every compnay",neutral,0.9026
youtube_comment,🤔🤔,neutral,0.9052
youtube_comment,仕事や投資に役立つ経済メディア『テレ東BIZ』。WBSやモーサテほか、他では見られない記者解説やオリジナル番組が充実。「テレ東BIZ」無料でお試し⇒ https://txbiz.tv-tokyo.co.jp/lp/?utm_source=youtube&utm_medium=video,neutral,0.8636
youtube_comment,"AIサービスが幾ら価格下げても、使う為のハード製品が値上がり酷くて色々と無理です
AIバブルが弾けてハード製品が安くなったらまた会いましょう(＝永遠に無理)",neutral,0.8239
youtube_comment,"いやいやいや
5.5で大幅に引き上げたの戻すだけじゃない？",neutral,0.8811
youtube_comment,Claudeのプロプランが1500円なら継続して使い続けたいけど…,neutral,0.8342
youtube_comment,"投資家は半導体の次に何に目をつけてるのかな？
誰か教えてください",neutral,0.8502
youtube_comment,いつかAIが株を暴落させる気がする,neutral,0.8448
youtube_comment,4o復活してくれないかな,neutral,0.8964
youtube_comment,claude日本語ヘタじゃね？,neutral,0.8951
youtube_comment,大赤字なのに大丈夫かよ,neutral,0.8789
youtube_comment,くろーどの追い上げが凄いな。,neutral,0.8433
youtube_comment,現時点でもCodexの方が性能高くて安いのに,neutral,0.8763
youtube_comment,"合わせないで、シェア取りに来るのすごいな　これは二極化するし、どっちが電算工場維持出来る収益モデルになるか

みどころ　むずかしいぞー　けど棲み分けで　協調の道が！？！",neutral,0.8005
youtube_comment,こういう短いのはショートにしたら？,neutral,0.8422
youtube_comment,オープンaiが勝てる訳ないのに,neutral,0.8351
youtube_comment,市場原理が働いて良いです。,neutral,0.8541
youtube_comment,素晴らしすぎ,neutral,0.8667
youtube_comment,設備投資分回収できるんかこれ？,neutral,0.8836
youtube_comment,性能面でclaudeに敵わないから仕方ないか,neutral,0.8405
youtube_comment,オープンだけカタカナで書くの嫌い,neutral,0.8844
youtube_comment,あーあ、、、価値で勝負から値段で勝負か、、、悪手やん。,neutral,0.8771
youtube_comment,"I've covered tech for 15 years, and the scale of the bet is often impossible to imagine. Not here. The sheer speed at which Stargate is rising from the red dirt in Abilene is confounding, all to power the insatiable demand for AI. Join me for this data center ""safari."" There are cranes, excavators, hard hats and lots and lots of buildings that will be packed with GPUs, all to bring ChatGPT (and more) to you. What's your take on the AI arms race?",neutral,0.9261
youtube_comment,"I'm all for new ways for Humanity to thrive. Heck I'm a tech Enthusiast myself but not at the cost of making these rich billionaires richer than what they already are. If they're so sure that these data centers is going to pave a way for Humanity, then why don't they pay for them but no they want to put those data centers on the power grid and make the America public pay the bill. They want to drive up the cost of every single thing from gas, to the milk and bread for the average American. Just so they can have a few extra bucks and their pockets",neutral,0.8289
youtube_comment,Scam Altman,neutral,0.9252
youtube_comment,"All lies, the biggest grift in American history.",neutral,0.6419
youtube_comment,We are living in a dystopia world. Tell me what has all this tech really done? We can have our house stolen in a few minutes on line. Our bank accounts can be emptied in seconds. Our jobs are disappearing.  Please tell me the benefits. What I can carry a phone that spies on me? Flock and ring cameras that track me? The dystopian world is here can we stop ludicrous speed? I hope so.,neutral,0.6917
youtube_comment,"Holy glaze video, tell me you havent been paid off oml.",negative,0.6912
youtube_comment,"Klondike all over again... The people who will get rich is the ones selling shovels and pickaxes, not the gold diggers... In 20 years, these facilities will be empty and abandoned just like many other ""mega ideas"" that has been before.",neutral,0.6845
youtube_comment,500 mil millones de dolares y 500 mil hectareas y 130 KW por rack y 1.2 GW ESTAN MINTIENDO.,neutral,0.8568
youtube_comment,"This Altman guys seems so creepy and it feels like everything he say's is a lie, I wouldn't trust him with anything.",neutral,0.5444
youtube_comment,❤️💙,neutral,0.9052
youtube_comment,can we destroy it already? i love it becoming a ruin <3,neutral,0.6649
youtube_comment,‘I invented the computer!’ 😂,neutral,0.8797
youtube_comment,Abilene water is done...: ),neutral,0.9205
youtube_comment,I CAN RUN ALL OF IT👌👌,neutral,0.9226
youtube_comment,No mysterious all hardware units connected for parallel computing.,neutral,0.9452
youtube_comment,Nice,neutral,0.8903
youtube_comment,😊❤😊,neutral,0.9052
youtube_comment,stargate.....,neutral,0.9018
youtube_comment,"Can the American people count on trickle down........show US THE 🤑🤑🤑🤑🤑🤑🤑🤑🤑 MONEY, HEARD ALL THE TAX BREAKS........ANYTHING LEFT FOR NATIONAL DEBT PAYMENT???????",neutral,0.9015
youtube_comment,"STAR? Principle performer.
GATE? The open, and the close.",neutral,0.922
youtube_comment,"AI won’t change math. Because it works in the Euclidean space, which is relevant only for us. And the fundamental space works differently. austromaximum",neutral,0.9327
youtube_comment,Theory😅,neutral,0.9052
youtube_comment,"I see a big shift in people advocating for A.I and how helpful it has become and probably will even more. But i don't see and anymore talk about the hazardous and nuisance it has on surrounding areas, where these gigantic building are using up water and pushing the power bill to households near by. 
Sure if A.I could be used for creating and saving lives. But the average person is creating A.I picture for their facebook profile... That's counterproductive usage.",neutral,0.6011
youtube_comment,Really appreciate the insights in this video.,neutral,0.8473
youtube_comment,? Good,neutral,0.8121
youtube_comment,But ai can't compete with mathematician brains sorry for this open ai you cant do this much in maths and physics 😊,neutral,0.8669
youtube_comment,Those hallucinations are incredible,neutral,0.6109
youtube_comment,It's also helping me,positive,0.8504
youtube_comment,"Nice work inspiring folks to use AI as a toolkit to work alongside, but it would have been even cooler to show examples of projects you are working on",neutral,0.9025
youtube_comment,ANYTHING to make ppl forget about the IPOs,neutral,0.9018
youtube_comment,"The 'cognitive friction' framing is… accurate. So much research time goes to mechanical overhead. If AI genuinely reduces that, the compounding effect is real. But the gap between 'AI can assist' and 'AI-assisted is standard practice' remains wide.",neutral,0.6681
youtube_comment,"Thank you for this video, very enlightening!",positive,0.6241
youtube_comment,FUCK AI,negative,0.5972
youtube_comment,Ai comment section,neutral,0.9353
youtube_comment,"i like tao but i don't like these ""open"" guys",neutral,0.8386
youtube_comment,"Great job, this video was very useful!",positive,0.7119
youtube_comment,"Telling your right now, IM betting this was taking completelyh out of context.",negative,0.6031
youtube_comment,Glowies are now ready for a great reset of intellectual knowledge and they’re using the establishment to carry out their means,neutral,0.8165
youtube_comment,Infinity imortal ♾️ eternally ♾️ infinitude imortal 00 eternally ♾️♾️♾️,neutral,0.9147
youtube_comment,Plis legend in Portuguese,neutral,0.9419
youtube_comment,Nefarius = Open A.I. / Anti 😢 Human ; & Beast 😮Systemz .,neutral,0.9167
youtube_comment,"You lost me at ""openai subscription"" 😂",neutral,0.7522
youtube_comment,"The USA has this uncanny ability to focus on terror, destruction, abuse and create monsters, regardless of their birthplace. The people vote monsters. The politicians are monsters. It's a monstercracy. But they care so much about genitalia and ""rights""",neutral,0.774
youtube_comment,"Altman has apparently been lying about literally everything he has ever been involved in. Why is a proven liar in allowed to be in  charge of anything larger than a one person business?
He can't be trusted by anyone!",neutral,0.5692
youtube_comment,microsoft doing the sideway look,neutral,0.9142
youtube_comment,Anyone who still using OpenAI products should be treated as traitors of democracy and decency.,negative,0.6645
youtube_comment,Sam Altman is EVIL!!!!,negative,0.5871
youtube_comment,He Caneled Government Contract,negative,0.5507
youtube_comment,let's hope all of AI collapses completely. The sooner the bubble pops the better!,neutral,0.8406
youtube_comment,"Thankyou for many cathartic rants today. Ive been chuntering away too as you speak. Nadia got up and snapped ""oh I'm making another cup of tea"" earlier and it was reminding me of myself and partner reacting together every day, ranting feeling powerless to change things..( though I'm doing ok and don't need therapy.. at least i didnt holiday in dubai last year 🤪 ) crazy times, just ramping up everyday. Fascism has to keep moving to keep itself going. The gulf between the epstein class and us average worker bees has never felt larger.
F uk these monsters.",negative,0.8307
youtube_comment,"I just canceled my sub today. No regrets. Even with the ""alleged guard rails"" the US administration has no respect for the law so what respect will they have for these guard rails?",neutral,0.821
youtube_comment,"Sam Altman is the Donald Trump of AI, so I cancelled ChatGPT and that browser link is gone.",neutral,0.5739
youtube_comment,"I’ve deleted all my memories from ChatGPT. Even though he said they won’t do mass surveillance, something about Sam feels like he might have sold out his principles for extra profit for his shareholders. He also said it looked “sloppy” going into that deal. So definitely going to be using Claude more!",neutral,0.8735
youtube_comment,"This is their best chance to survive, they'll beg for a government bail out when they go bankrupt",neutral,0.681
youtube_comment,We’re living in a black mirror episode this is outrageous,neutral,0.7825
youtube_comment,Claude is actually better than GPT. I should have switched earlier. I only chose GPT because they started the movement ( google kept it secret). i had respect for them even with their shady move from non profit to for profit. Simply calling it the Department Of War in a serious face is now enough for me to try and find an alternative.,neutral,0.8955
youtube_comment,"with the rate of errors that chatgpt performs, we are going to see a lot more ""friendly fire shot down 3 us planes"" if AI is truly given control of attacking things.  It'll friendly fire civilians, our own buildings, our own troops and more.",neutral,0.8892
youtube_comment,All hail skynet and the basilisk. May they're glory be eternal.,neutral,0.8909
youtube_comment,"Chinese saying: the King writes history,  the rest are Bandits",neutral,0.9264
youtube_comment,#cancelchatgpt !!!,neutral,0.8698
youtube_comment,"Hey legends! This might be one of my favourite videos in a while - hope you guys enjoy it. And if you do like these videos, please consider turning on notifications for MagnatesMedia. As you don’t wanna miss the video coming next month! 😁

Thanks to Bizee for sponsoring! If you’re looking to start your own business, Bizee makes it easier:
https://bizee.com/?utm_campaign=Video1&utm_source=Magnates_Media&utm_medium=Youtube_sponsorship",neutral,0.9124
youtube_comment,Really well narrated and very descriptive while not being subjective. Love this kind of content,neutral,0.9155
youtube_comment,AI is very dangerous,neutral,0.7717
youtube_comment,Wow,neutral,0.8763
youtube_comment,This age so well,neutral,0.8533
youtube_comment,i really i dont get ai cant do anything why are people so scared,neutral,0.4986
youtube_comment,Sam Altman is my favorite Jew. Works hard and is super intelligent. Privatizing OpenAI to build wealth is such a boss move.,neutral,0.9107
youtube_comment,Interesting now saying we shouldn't trust you means something is happening behind the scene.,neutral,0.5336
youtube_comment,You should do more of this,neutral,0.8503
youtube_comment,"If in wrong hands, Open AI is a nuclear bomb.",neutral,0.7965
youtube_comment,Thank God AI will not replace the Soul,neutral,0.8136
youtube_comment,and they are still at it,neutral,0.8316
youtube_comment,"When it’s all over, aliens will probably finally visit earth and find the archives of what happened to earth. They will realize humans failed because they sacrificed safety for greed.",neutral,0.8613
youtube_comment,"lol…. Bruh, that opening is insane…. There is something weird about Sam….",neutral,0.8177
youtube_comment,Superb content bro🥵,neutral,0.8514
youtube_comment,elon mosty crazy but the smartest one human on world lol,neutral,0.8788
youtube_comment,What’s OpenAi? What is this?,neutral,0.8563
youtube_comment,Great story,neutral,0.6654
youtube_comment,❤❤,neutral,0.9052
youtube_comment,but I like claude🤫,neutral,0.8865
